,number,treatment,environment,language,version,display,sonority_avg,place_avg,voice_avg
0,95.0,-CC-,V_a,GAL,1.0,k,4.0,-3.0,255.0
0,95.0,-CC-,V_a,GAS OCC,1.0,k,4.0,-3.0,255.0
0,95.0,-CC-,V_a,EU POR,1.0,k,4.0,-3.0,255.0
0,95.0,-CC-,V_a,BR POR,1.0,k,4.0,-3.0,255.0
0,95.0,-CC-,V_a,LAT,1.0,kk,5.0,-3.0,255.0
0,95.0,-CC-,V_a,QBC FRA,1.0,ʃ,2.0,-0.5,255.0
0,96.0,-CC-,V_E,QBC FRA,1.0,s̪,2.0,1.3333333333333333,255.0
0,96.0,-CC-,V_E,ROM,1.0,t̠͡ʃ,3.0,-0.5,255.0
0,96.0,-CC-,V_E,LAT,1.0,kk,5.0,-3.0,255.0
0,96.0,-CC-,V_E,VAL,1.0,s̠(d͡z̠),2.25,0.5,127.5
0,96.0,-CC-,V_E,EU POR,1.0,s(s̪),2.0,1.0833333333333333,255.0
0,96.0,-CC-,V_E,CAS ESP,1.0,θ,2.0,2.0,255.0
0,96.0,-CC-,V_E,ARO,1.0,t͡s̪,3.0,1.3333333333333333,255.0
0,96.0,-CC-,V_E,ARG,1.0,θ,2.0,2.0,255.0
0,96.0,-CC-,V_E,GAL,1.0,θ(s),2.0,1.6666666666666667,255.0
0,96.0,-CC-,V_E,CAT,1.0,s̠(d͡z̠),2.25,0.5,127.5
0,96.0,-CC-,V_E,BR POR,1.0,s,2.0,1.0,255.0
0,96.0,-CC-,V_E,ITA,1.0,t̠t̠͡ʃ,3.75,-0.5,255.0
0,96.0,-CC-,V_E,EU FRA,1.0,s̪,2.0,1.3333333333333333,255.0
0,96.0,-CC-,V_E,ASL,1.0,θ,2.0,2.0,255.0
0,96.0,-CC-,V_E,BAL,1.0,s̠(d͡z̠),2.25,0.5,127.5
0,96.0,-CC-,V_E,AND ESP,1.0,s̟,2.0,1.6666666666666667,255.0
0,96.0,-CC-,V_E,AMR ESP,1.0,s,2.0,1.0,255.0
0,97.0,-GG-,V_V,ITA,1.0,d̠d̠͡ʒ,3.75,-0.5,0.0
0,97.0,-GG-,V_V,LAT,1.0,ɡɡ,5.0,-3.0,0.0
0,97.0,-GG-,V_V,AMR ESP,1.0,h,2.0,-6.0,0.0
0,97.0,-GG-,V_V,BAL,1.0,ʒ,2.0,-0.5,0.0
0,97.0,-GG-,V_V,VAL,1.0,d̠͡ʒ,3.0,-0.5,0.0
0,97.0,-GG-,V_V,BR POR,1.0,ʒ,2.0,-0.5,0.0
0,97.0,-GG-,V_V,CAT,1.0,ʒ,2.0,-0.5,0.0
0,97.0,-GG-,V_V,EU FRA,1.0,ʒ,2.0,-0.5,0.0
0,97.0,-GG-,V_V,CAS ESP,1.0,x,2.0,-3.0,255.0
0,97.0,-GG-,V_V,AND ESP,1.0,h,2.0,-6.0,0.0
0,97.0,-GG-,V_V,ROM,1.0,d̠͡ʒ,3.0,-0.5,0.0
0,97.0,-GG-,V_V,EU POR,1.0,ʒ,2.0,-0.5,0.0
0,97.0,-GG-,V_V,QBC FRA,1.0,ʒ,2.0,-0.5,0.0
0,98.0,-MM-,V_V,ASL,1.0,m,1.5,3.0,0.0
0,98.0,-MM-,V_V,CAS ESP,1.0,m,1.5,3.0,0.0
0,98.0,-MM-,V_V,ARO,1.0,m,1.5,3.0,0.0
0,98.0,-MM-,V_V,CAT,1.0,m,1.5,3.0,0.0
0,98.0,-MM-,V_V,BAL,1.0,m,1.5,3.0,0.0
0,98.0,-MM-,V_V,OCC,1.0,m,1.5,3.0,0.0
0,98.0,-MM-,V_V,ITA,1.0,mm,1.875,3.0,0.0
0,98.0,-MM-,V_V,GAL,1.0,m,1.5,3.0,0.0
0,98.0,-MM-,V_V,GAS OCC,1.0,m,1.5,3.0,0.0
0,98.0,-MM-,V_V,VAL,1.0,m,1.5,3.0,0.0
0,98.0,-MM-,V_V,QBC FRA,1.0,m,1.5,3.0,0.0
0,98.0,-MM-,V_V,LAT,1.0,mm,1.875,3.0,0.0
0,98.0,-MM-,V_V,ARG,1.0,m,1.5,3.0,0.0
0,98.0,-MM-,V_V,BR POR,1.0,m,1.5,3.0,0.0
0,98.0,-MM-,V_V,EU POR,1.0,m,1.5,3.0,0.0
0,98.0,-MM-,V_V,EU FRA,1.0,m,1.5,3.0,0.0
0,98.0,-MM-,V_V,ROM,1.0,m,1.5,3.0,0.0
0,98.0,-MM-,V_V,AMR ESP,1.0,m,1.5,3.0,0.0
0,98.0,-MM-,V_V,AND ESP,1.0,m,1.5,3.0,0.0
0,99.0,-NN-,V_V,CAT,1.0,ȵ~ɲ,1.5,-1.0,0.0
0,99.0,-NN-,V_V,GAL,1.0,n,1.5,0.75,0.0
0,99.0,-NN-,V_V,EU POR,1.0,n,1.5,0.75,0.0
0,99.0,-NN-,V_V,EU FRA,1.0,n,1.5,0.75,0.0
0,99.0,-NN-,V_V,LAT,1.0,nn,1.875,0.75,0.0
0,99.0,-NN-,V_V,AMR ESP,1.0,n̪ʲ~ȵ,1.5,0.75,0.0
0,99.0,-NN-,V_V,ARO,1.0,n,1.5,0.75,0.0
0,99.0,-NN-,V_V,ARG,1.0,n̪ʲ~ȵ,1.5,0.75,0.0
0,99.0,-NN-,V_V,AND ESP,1.0,n̪ʲ~ȵ,1.5,0.75,0.0
0,99.0,-NN-,V_V,CAS ESP,1.0,n̪ʲ~ȵ,1.5,0.75,0.0
0,99.0,-NN-,V_V,CAM,1.0,nn,1.875,0.75,0.0
0,99.0,-NN-,V_V,BR POR,1.0,n,1.5,0.75,0.0
0,99.0,-NN-,V_V,BAL,1.0,ȵ~ɲ,1.5,-1.0,0.0
0,99.0,-NN-,V_V,VAL,1.0,ȵ~ɲ,1.5,-1.0,0.0
0,99.0,-NN-,V_V,SCN,1.0,nn,1.875,0.75,0.0
0,99.0,-NN-,V_V,ROM,1.0,n,1.5,0.75,0.0
0,99.0,-NN-,V_V,ASL,1.0,n̪ʲ~ȵ,1.5,0.75,0.0
0,99.0,-NN-,V_V,QBC FRA,1.0,n,1.5,0.75,0.0
0,99.0,-NN-,V_V,ITA,1.0,nn,1.875,0.75,0.0
0,99.0,-NN-,V_V,OCC,1.0,n,1.5,0.75,0.0
0,99.0,-NN-,V_V,GAS OCC,1.0,n,1.5,0.75,0.0
0,100.0,-FF-,V_V,GAL,1.0,f,2.0,2.5,255.0
0,100.0,-FF-,V_V,ITA,1.0,ff,2.5,2.5,255.0
0,100.0,-FF-,V_V,ROM,1.0,f,2.0,2.5,255.0
0,100.0,-FF-,V_V,SCN,1.0,ff,2.5,2.5,255.0
0,100.0,-FF-,V_V,VAL,1.0,f,2.0,2.5,255.0
0,100.0,-FF-,V_V,ASL,1.0,f,2.0,2.5,255.0
0,100.0,-FF-,V_V,BAL,1.0,f,2.0,2.5,255.0
0,100.0,-FF-,V_V,EU POR,1.0,f,2.0,2.5,255.0
0,100.0,-FF-,V_V,PGL,1.0,ff,2.5,2.5,255.0
0,100.0,-FF-,V_V,ARG,1.0,f,2.0,2.5,255.0
0,100.0,-FF-,V_V,AND ESP,1.0,f,2.0,2.5,255.0
0,100.0,-FF-,V_V,LAT,1.0,ff,2.5,2.5,255.0
0,100.0,-FF-,V_V,CAM,1.0,ff,2.5,2.5,255.0
0,100.0,-FF-,V_V,CAS ESP,1.0,f,2.0,2.5,255.0
0,100.0,-FF-,V_V,BR POR,1.0,f,2.0,2.5,255.0
0,100.0,-FF-,V_V,AMR ESP,1.0,f,2.0,2.5,255.0
0,100.0,-FF-,V_V,CAT,1.0,f,2.0,2.5,255.0
0,100.0,-FF-,V_V,ABR,1.0,ff,2.5,2.5,255.0
0,100.0,-FF-,V_V,EU FRA,1.0,f,2.0,2.5,255.0
0,101.0,-SS-,V_E,BAL,2.0,s̠,2.0,0.5,255.0
0,101.0,-SS-,V_E,ASL,1.0,s̠,2.0,0.5,255.0
0,101.0,-SS-,V_E,ASL,2.0,ʃ,2.0,-0.5,255.0
0,101.0,-SS-,V_E,BAL,1.0,ɕ~ʃ,2.0,-0.25,255.0
0,101.0,-SS-,V_E,AMR ESP,1.0,h,2.0,-6.0,0.0
0,101.0,-SS-,V_E,CAT,1.0,ɕ~ʃ,2.0,-0.25,255.0
0,101.0,-SS-,V_E,CAT,2.0,s̠,2.0,0.5,255.0
0,101.0,-SS-,V_E,EU FRA,1.0,s̪,2.0,1.3333333333333333,255.0
0,101.0,-SS-,V_E,EU FRA,2.0,s̪,2.0,1.3333333333333333,255.0
0,101.0,-SS-,V_E,EU POR,1.0,ʃ,2.0,-0.5,255.0
0,101.0,-SS-,V_E,EU POR,2.0,s(s̠),2.0,0.875,255.0
0,101.0,-SS-,V_E,GAL,1.0,s̠(s),2.0,0.625,255.0
0,101.0,-SS-,V_E,GAL,2.0,ʃ,2.0,-0.5,255.0
0,101.0,-SS-,V_E,ITA,1.0,ʃʃ,2.5,-0.5,255.0
0,101.0,-SS-,V_E,ITA,2.0,ss,2.5,1.0,255.0
0,101.0,-SS-,V_E,LAT,1.0,s̠s̠,2.5,0.5,255.0
0,101.0,-SS-,V_E,OCC,1.0,s̠,2.0,0.5,255.0
0,101.0,-SS-,V_E,QBC FRA,2.0,s̪,2.0,1.3333333333333333,255.0
0,101.0,-SS-,V_E,ROM,1.0,ʃ,2.0,-0.5,255.0
0,101.0,-SS-,V_E,ROM,2.0,ʃ~s̪,2.0,0.4166666666666666,255.0
0,101.0,-SS-,V_E,GAS OCC,2.0,s̠,2.0,0.5,255.0
0,101.0,-SS-,V_E,VAL,2.0,s̠,2.0,0.5,255.0
0,101.0,-SS-,V_E,AND ESP,1.0,s̟,2.0,1.6666666666666667,255.0
0,101.0,-SS-,V_E,AND ESP,2.0,h,2.0,-6.0,0.0
0,101.0,-SS-,V_E,ARG,1.0,s̠,2.0,0.5,255.0
0,101.0,-SS-,V_E,ARG,2.0,ʃ,2.0,-0.5,255.0
0,101.0,-SS-,V_E,ARO,1.0,ʃ,2.0,-0.5,255.0
0,101.0,-SS-,V_E,ARO,2.0,ʃ~s̪,2.0,0.4166666666666666,255.0
0,101.0,-SS-,V_E,VAL,1.0,ɕ~ʃ,2.0,-0.25,255.0
0,101.0,-SS-,V_E,AMR ESP,2.0,s,2.0,1.0,255.0
0,101.0,-SS-,V_E,BR POR,2.0,s,2.0,1.0,255.0
0,101.0,-SS-,V_E,CAS ESP,1.0,s̠,2.0,0.5,255.0
0,101.0,-SS-,V_E,CAS ESP,2.0,x,2.0,-3.0,255.0
0,101.0,-SS-,V_E,BR POR,1.0,ʃ,2.0,-0.5,255.0
0,102.0,-SS-,"V_{a,O}",AND ESP,1.0,s̟,2.0,1.6666666666666667,255.0
0,102.0,-SS-,"V_{a,O}",ARG,1.0,s̠,2.0,0.5,255.0
0,102.0,-SS-,"V_{a,O}",ARO,1.0,s̪,2.0,1.3333333333333333,255.0
0,102.0,-SS-,"V_{a,O}",AMR ESP,1.0,s,2.0,1.0,255.0
0,102.0,-SS-,"V_{a,O}",CAT,1.0,s̠,2.0,0.5,255.0
0,102.0,-SS-,"V_{a,O}",EU FRA,1.0,s̪,2.0,1.3333333333333333,255.0
0,102.0,-SS-,"V_{a,O}",EU POR,1.0,s(s̠),2.0,0.875,255.0
0,102.0,-SS-,"V_{a,O}",GAL,1.0,s̠,2.0,0.625,255.0
0,102.0,-SS-,"V_{a,O}",GAS OCC,1.0,s̠,2.0,0.5,255.0
0,102.0,-SS-,"V_{a,O}",ITA,1.0,ss,2.5,1.0,255.0
0,102.0,-SS-,"V_{a,O}",LAT,1.0,s̠s̠,2.5,0.5,255.0
0,102.0,-SS-,"V_{a,O}",OCC,1.0,s̠,2.0,0.5,255.0
0,102.0,-SS-,"V_{a,O}",BR POR,1.0,s,2.0,1.0,255.0
0,102.0,-SS-,"V_{a,O}",BAL,1.0,s̠,2.0,0.5,255.0
0,102.0,-SS-,"V_{a,O}",ASL,1.0,s̠,2.0,0.5,255.0
0,102.0,-SS-,"V_{a,O}",QBC FRA,1.0,s̪,2.0,1.3333333333333333,255.0
0,102.0,-SS-,"V_{a,O}",ROM,1.0,s̪,2.0,1.3333333333333333,255.0
0,102.0,-SS-,"V_{a,O}",VAL,1.0,s̠,2.0,0.5,255.0
0,102.0,-SS-,"V_{a,O}",CAS ESP,1.0,s̠,2.0,0.5,255.0
0,103.0,-RR-,V_V,CAT,1.0,r̠ː,1.5625,-0.5,0.0
0,103.0,-RR-,V_V,CAS ESP,1.0,rː,1.5625,0.75,0.0
0,103.0,-RR-,V_V,CAM,1.0,rː,1.5625,0.75,0.0
0,103.0,-RR-,V_V,BR POR,1.0,x~h,2.0,4.5,0.0
0,103.0,-RR-,V_V,BAL,1.0,r̠ː,1.5625,-0.5,0.0
0,103.0,-RR-,V_V,ASL,1.0,rː,1.5625,0.75,0.0
0,103.0,-RR-,V_V,ARP,1.0,rː(ʀ),1.4583333333333333,-0.8333333333333334,0.0
0,103.0,-RR-,V_V,CPN SRD,1.0,rː,1.5625,0.75,0.0
0,103.0,-RR-,V_V,ITA,1.0,rː,1.5625,0.75,0.0
0,103.0,-RR-,V_V,VAL,1.0,r̠ː,1.5625,-0.5,0.0
0,103.0,-RR-,V_V,WAL,1.0,ʀ,1.25,-4.0,0.0
0,103.0,-RR-,V_V,GAL,1.0,rː,1.5625,0.75,0.0
0,103.0,-RR-,V_V,AMR ESP,1.0,rː,1.5625,0.75,0.0
0,103.0,-RR-,V_V,AND ESP,1.0,rː,1.5625,0.75,0.0
0,103.0,-RR-,V_V,ARG,1.0,rː,1.5625,0.75,0.0
0,103.0,-RR-,V_V,ARO,1.0,ɾ̪,1.0,1.6666666666666667,0.0
0,103.0,-RR-,V_V,EU POR,1.0,ʁ(r),1.75,-2.4166666666666665,0.0
0,103.0,-RR-,V_V,EU FRA,1.0,ʁ(ʀ),1.75,-4.0,0.0
0,103.0,-RR-,V_V,QBC FRA,1.0,ʁ(ʀ),1.75,-4.0,0.0
0,103.0,-RR-,V_V,GAS OCC,1.0,rː,1.5625,0.75,0.0
0,103.0,-RR-,V_V,ROM,1.0,ɾ̪,1.0,1.6666666666666667,0.0
0,103.0,-RR-,V_V,LOG SRD,1.0,rː,1.5625,0.75,0.0
0,103.0,-RR-,V_V,LAT,1.0,rː,1.5625,0.75,0.0
0,103.0,-RR-,V_V,SCN,1.0,ʐː~rː,2.03125,-0.25,0.0
0,103.0,-RR-,V_V,OCC,1.0,rː(ʀ),1.4583333333333333,-0.8333333333333334,0.0
0,104.0,-LL-,V_V,CPN SRD,1.0,ɖɖ,5.0,-1.25,0.0
0,104.0,-LL-,V_V,CAS ESP,1.0,ʎ~ʝ,1.375,-2.0,0.0
0,104.0,-LL-,V_V,CAT,1.0,ȴ[ʎ̟],0.75,0.0,0.0
0,104.0,-LL-,V_V,AND ESP,1.0,ʝ,2.0,-2.0,0.0
0,104.0,-LL-,V_V,EU FRA,1.0,l,0.75,0.75,0.0
0,104.0,-LL-,V_V,ITA,1.0,ll,0.9375,0.75,0.0
0,104.0,-LL-,V_V,ABR,1.0,ll(ȴȴ),0.9375,0.5,0.0
0,104.0,-LL-,V_V,ROM,2.0,j,0.3333333333333333,-2.0,0.0
0,104.0,-LL-,V_V,ROM,1.0,l,0.75,0.75,0.0
0,104.0,-LL-,V_V,EU POR,1.0,ɫ̪,0.75,-1.1666666666666667,0.0
0,104.0,-LL-,V_V,BR POR,1.0,l,0.75,0.75,0.0
0,104.0,-LL-,V_V,LAT,1.0,ll~ɭɭ,0.9375,-0.25,0.0
0,104.0,-LL-,V_V,LOG SRD,1.0,ɖɖ,5.0,-1.25,0.0
0,104.0,-LL-,V_V,PGL,1.0,ɖɖ,5.0,-1.25,0.0
0,104.0,-LL-,V_V,QBC FRA,1.0,l,0.75,0.75,0.0
0,104.0,-LL-,V_V,VAL,1.0,ȴ[ʎ̟],0.75,0.0,0.0
0,104.0,-LL-,V_V,BAL,1.0,ȴ[ʎ̟],0.75,0.0,0.0
0,104.0,-LL-,V_V,SCN,1.0,ɖɖ,5.0,-1.25,0.0
0,104.0,-LL-,V_V,AMR ESP,1.0,ʝ,2.0,-2.0,0.0
0,104.0,-LL-,V_V,WAL,1.0,l,0.75,0.75,0.0
