,treatment,environment,position,Languages,Consonantal +/−,Grapheme,IPA,IPA key,Lateral +/−,Manner of articulation,Place of articulation,Place value,Sibilant +/−,Sonority value,Voice +/−,version
5,TR-,#_,1,BAL,+,t,t̪,5,−,P,D,1.6666666666666667,−,4,−,1.0
0,TR-,#_,1,BR POR,+,t,t̪,5,−,P,D,1.6666666666666667,−,4,−,1.0
0,TR-,#_,2,BR POR,+,r,ɾ,83,−,L,D,0.75,−,0.875,+,1.0
22,TR-,#_,2,CAM,+,r,ɾ,83,−,L,D,0.75,−,0.875,+,1.0
22,TR-,#_,1,CAM,+,t,t̪,5,−,P,D,1.6666666666666667,−,4,−,1.0
30,TR-,#_,2,CAS ESP,+,r,ɾ,83,−,L,D,0.75,−,0.875,+,1.0
30,TR-,#_,1,CAS ESP,+,t,t̪,5,−,P,D,1.6666666666666667,−,4,−,1.0
3,TR-,#_,1,CAT,+,t,t̪,5,−,P,D,1.6666666666666667,−,4,−,1.0
3,TR-,#_,2,CAT,+,r,ɾ,83,−,L,D,0.75,−,0.875,+,1.0
19,TR-,#_,2,COR,+,r,ɾ~ɽ,146,−,L,D~Ɉ,-0.25,−,1.0625,+,1.0
19,TR-,#_,1,COR,+,t,t̪~ʈ,145,−,P,D~Ɉ,0.5416666666666667,−,4,−,1.0
18,TR-,#_,2,CPN SRD,+,r,ɾ,83,−,L,D,0.75,−,0.875,+,1.0
18,TR-,#_,1,CPN SRD,+,t,t̪,5,−,P,D,1.6666666666666667,−,4,−,1.0
8,TR-,#_,1,EU FRA,+,t,t̪,5,−,P,D,1.6666666666666667,−,4,−,1.0
8,TR-,#_,2,EU FRA,+,r,ʁ (ʀ),142,−,F (L),Q,-4,−,1.75,+,1.0
13,TR-,#_,1,EU POR,+,t,t̪,5,−,P,D,1.6666666666666667,−,4,−,1.0
13,TR-,#_,2,EU POR,+,r,ɾ,83,−,L,D,0.75,−,0.875,+,1.0
16,TR-,#_,2,FUR,+,r,ɾ,83,−,L,D,0.75,−,0.875,+,1.0
16,TR-,#_,1,FUR,+,t,t̪,5,−,P,D,1.6666666666666667,−,4,−,1.0
28,TR-,#_,1,GAL,+,t,t̪,5,−,P,D,1.6666666666666667,−,4,−,1.0
28,TR-,#_,2,GAL,+,r,ɾ,83,−,L,D,0.75,−,0.875,+,1.0
7,TR-,#_,1,GAS OCC,+,t,t̪,5,−,P,D,1.6666666666666667,−,4,−,1.0
7,TR-,#_,2,GAS OCC,+,r,ɾ,83,−,L,D,0.75,−,0.875,+,1.0
20,TR-,#_,1,ITA,+,t,t̪,5,−,P,D,1.6666666666666667,−,4,−,1.0
20,TR-,#_,2,ITA,+,r,ɾ,83,−,L,D,0.75,−,0.875,+,1.0
2,TR-,#_,1,LAT,+,T,t̪,5,−,P,D,1.6666666666666667,−,4,−,1.0
2,TR-,#_,2,LAT,+,R,ɾ,83,−,L,D,0.75,−,0.875,+,1.0
12,TR-,#_,1,LIG,+,t,t̪,5,−,P,D,1.6666666666666667,−,4,−,1.0
12,TR-,#_,2,LIG,+,r,ɾ,83,−,L,D,0.75,−,0.875,+,1.0
14,TR-,#_,2,LMO,+,r,ɾ,83,−,L,D,0.75,−,0.875,+,1.0
14,TR-,#_,1,LMO,+,t,t̪,5,−,P,D,1.6666666666666667,−,4,−,1.0
17,TR-,#_,2,LOG SRD,+,r,ɾ,83,−,L,D,0.75,−,0.875,+,1.0
17,TR-,#_,1,LOG SRD,+,t,t̪,5,−,P,D,1.6666666666666667,−,4,−,1.0
6,TR-,#_,2,OCC,+,r,ɾ (ʀ),143,−,L,D (Q),-0.8333333333333334,−,1,+,1.0
6,TR-,#_,1,OCC,+,t,t̪,5,−,P,D,1.6666666666666667,−,4,−,1.0
23,TR-,#_,1,PGL,+,t,t̪,5,−,P,D,1.6666666666666667,−,4,−,1.0
23,TR-,#_,2,PGL,+,r,ɾ,83,−,L,D,0.75,−,0.875,+,1.0
9,TR-,#_,2,QBC FRA,+,r,ʁ (ʀ),142,−,F (L),Q,-4,−,1.75,+,1.0
9,TR-,#_,1,QBC FRA,+,t,t̪,5,−,P,D,1.6666666666666667,−,4,−,1.0
15,TR-,#_,2,RMH,+,r,ɾ,83,−,L,D,0.75,−,0.875,+,1.0
15,TR-,#_,1,RMH,+,t,t̪,5,−,P,D,1.6666666666666667,−,4,−,1.0
27,TR-,#_,1,ROM,+,t,t̪,5,−,P,D,1.6666666666666667,−,4,−,1.0
27,TR-,#_,2,ROM,+,r,ɾ,83,−,L,D,0.75,−,0.875,+,1.0
24,TR-,#_,1,SCN,+,t,ʈ,13,−,P,Ɉ,-1.25,−,4,−,1.0
24,TR-,#_,2,SCN,+,r,ɽ,80,−,L,Ɉ,-1.25,−,1.25,+,1.0
4,TR-,#_,1,VAL,+,t,t̪,5,−,P,D,1.6666666666666667,−,4,−,1.0
4,TR-,#_,2,VAL,+,r,ɾ,83,−,L,D,0.75,−,0.875,+,1.0
25,TR-,#_,1,VEN,+,t,t̪,5,−,P,D,1.6666666666666667,−,4,−,1.0
25,TR-,#_,2,VEN,+,r,ɾ,83,−,L,D,0.75,−,0.875,+,1.0
10,TR-,#_,1,WAL,+,t,t̪,5,−,P,D,1.6666666666666667,−,4,−,1.0
10,TR-,#_,2,WAL,+,r,ʀ,81,−,L,Q,-4,−,1.25,+,1.0
21,DR-,#_,2,ABR,+,r,ɾ,83,−,L,D,0.75,−,0.875,+,1.0
21,DR-,#_,1,ABR,+,d,d̪,6,−,P,D,1.6666666666666667,−,4,+,1.0
1,DR-,#_,1,AMR ESP,+,d,d̪,6,−,P,D,1.6666666666666667,−,4,+,1.0
1,DR-,#_,2,AMR ESP,+,r,ɾ,83,−,L,D,0.75,−,0.875,+,1.0
31,DR-,#_,2,AND ESP,+,r,ɾ,83,−,L,D,0.75,−,0.875,+,1.0
31,DR-,#_,1,AND ESP,+,d,d̪,6,−,P,D,1.6666666666666667,−,4,+,1.0
32,DR-,#_,1,ARG,+,d,d̪,6,−,P,D,1.6666666666666667,−,4,+,1.0
32,DR-,#_,2,ARG,+,r,ɾ,83,−,L,D,0.75,−,0.875,+,1.0
26,DR-,#_,2,ARO,+,r,ɾ,83,−,L,D,0.75,−,0.875,+,1.0
26,DR-,#_,1,ARO,+,d,d̪,6,−,P,D,1.6666666666666667,−,4,+,1.0
11,DR-,#_,1,ARP,+,d,d̪,6,−,P,D,1.6666666666666667,−,4,+,1.0
11,DR-,#_,2,ARP,+,r,ɾ (ʀ),143,−,L,D (Q),-0.8333333333333334,−,1,+,1.0
29,DR-,#_,2,ASL,+,r,ɾ,83,−,L,D,0.75,−,0.875,+,1.0
29,DR-,#_,1,ASL,+,d,d̪,6,−,P,D,1.6666666666666667,−,4,+,1.0
5,DR-,#_,2,BAL,+,r,ɾ,83,−,L,D,0.75,−,0.875,+,1.0
5,DR-,#_,1,BAL,+,d,d̪,6,−,P,D,1.6666666666666667,−,4,+,1.0
0,DR-,#_,1,BR POR,+,d,d̪,6,−,P,D,1.6666666666666667,−,4,+,1.0
0,DR-,#_,2,BR POR,+,r,ɾ,83,−,L,D,0.75,−,0.875,+,1.0
22,DR-,#_,2,CAM,+,r,ɾ,83,−,L,D,0.75,−,0.875,+,1.0
22,DR-,#_,1,CAM,+,d,d̪,6,−,P,D,1.6666666666666667,−,4,+,1.0
30,DR-,#_,2,CAS ESP,+,r,ɾ,83,−,L,D,0.75,−,0.875,+,1.0
30,DR-,#_,1,CAS ESP,+,d,d̪,6,−,P,D,1.6666666666666667,−,4,+,1.0
3,DR-,#_,1,CAT,+,d,d̪,6,−,P,D,1.6666666666666667,−,4,+,1.0
3,DR-,#_,2,CAT,+,r,ɾ,83,−,L,D,0.75,−,0.875,+,1.0
19,DR-,#_,2,COR,+,r,ɾ~ɽ,146,−,L,D~Ɉ,-0.25,−,1.0625,+,1.0
19,DR-,#_,1,COR,+,d,d̪~ɖ,147,−,P,D~Ɉ,0.5416666666666667,−,4,+,1.0
18,DR-,#_,2,CPN SRD,+,r,ɾ,83,−,L,D,0.75,−,0.875,+,1.0
18,DR-,#_,1,CPN SRD,+,d,d̪,6,−,P,D,1.6666666666666667,−,4,+,1.0
8,DR-,#_,1,EU FRA,+,d,d̪,6,−,P,D,1.6666666666666667,−,4,+,1.0
8,DR-,#_,2,EU FRA,+,r,ʁ (ʀ),142,−,F (L),Q,-4,−,1.75,+,1.0
13,DR-,#_,1,EU POR,+,d,d̪,6,−,P,D,1.6666666666666667,−,4,+,1.0
13,DR-,#_,2,EU POR,+,r,ɾ,83,−,L,D,0.75,−,0.875,+,1.0
16,DR-,#_,2,FUR,+,r,ɾ,83,−,L,D,0.75,−,0.875,+,1.0
16,DR-,#_,1,FUR,+,d,d̪,6,−,P,D,1.6666666666666667,−,4,+,1.0
28,DR-,#_,1,GAL,+,d,d̪,6,−,P,D,1.6666666666666667,−,4,+,1.0
28,DR-,#_,2,GAL,+,r,ɾ,83,−,L,D,0.75,−,0.875,+,1.0
7,DR-,#_,1,GAS OCC,+,d,d̪,6,−,P,D,1.6666666666666667,−,4,+,1.0
7,DR-,#_,2,GAS OCC,+,r,ɾ,83,−,L,D,0.75,−,0.875,+,1.0
20,DR-,#_,1,ITA,+,d,d̪,6,−,P,D,1.6666666666666667,−,4,+,1.0
20,DR-,#_,2,ITA,+,r,ɾ,83,−,L,D,0.75,−,0.875,+,1.0
2,DR-,#_,1,LAT,+,D,d̪,6,−,P,D,1.6666666666666667,−,4,+,1.0
2,DR-,#_,2,LAT,+,R,ɾ,83,−,L,D,0.75,−,0.875,+,1.0
12,DR-,#_,1,LIG,+,d,d̪,6,−,P,D,1.6666666666666667,−,4,+,1.0
12,DR-,#_,2,LIG,+,r,ɾ,83,−,L,D,0.75,−,0.875,+,1.0
14,DR-,#_,2,LMO,+,r,ɾ,83,−,L,D,0.75,−,0.875,+,1.0
14,DR-,#_,1,LMO,+,d,d̪,6,−,P,D,1.6666666666666667,−,4,+,1.0
17,DR-,#_,2,LOG SRD,+,r,ɾ,83,−,L,D,0.75,−,0.875,+,1.0
17,DR-,#_,1,LOG SRD,+,d,d̪,6,−,P,D,1.6666666666666667,−,4,+,1.0
6,DR-,#_,2,OCC,+,r,ɾ (ʀ),143,−,L,D (Q),-0.8333333333333334,−,1,+,1.0
6,DR-,#_,1,OCC,+,d,d̪,6,−,P,D,1.6666666666666667,−,4,+,1.0
23,DR-,#_,1,PGL,+,d,d̪,6,−,P,D,1.6666666666666667,−,4,+,1.0
23,DR-,#_,2,PGL,+,r,ɾ,83,−,L,D,0.75,−,0.875,+,1.0
9,DR-,#_,2,QBC FRA,+,r,ʁ (ʀ),142,−,F (L),Q,-4,−,1.75,+,1.0
9,DR-,#_,1,QBC FRA,+,d,d̪,6,−,P,D,1.6666666666666667,−,4,+,1.0
15,DR-,#_,2,RMH,+,r,ɾ,83,−,L,D,0.75,−,0.875,+,1.0
15,DR-,#_,1,RMH,+,d,d̪,6,−,P,D,1.6666666666666667,−,4,+,1.0
27,DR-,#_,1,ROM,+,d,d̪,6,−,P,D,1.6666666666666667,−,4,+,1.0
27,DR-,#_,2,ROM,+,r,ɾ,83,−,L,D,0.75,−,0.875,+,1.0
24,DR-,#_,1,SCN,+,d,ɖ,14,−,P,Ɉ,-1.25,−,4,+,1.0
24,DR-,#_,2,SCN,+,r,ɽ,80,−,L,Ɉ,-1.25,−,1.25,+,1.0
4,DR-,#_,1,VAL,+,d,d̪,6,−,P,D,1.6666666666666667,−,4,+,1.0
4,DR-,#_,2,VAL,+,r,ɾ,83,−,L,D,0.75,−,0.875,+,1.0
25,DR-,#_,1,VEN,+,d,d̪,6,−,P,D,1.6666666666666667,−,4,+,1.0
25,DR-,#_,2,VEN,+,r,ɾ,83,−,L,D,0.75,−,0.875,+,1.0
10,DR-,#_,1,WAL,+,d,d̪,6,−,P,D,1.6666666666666667,−,4,+,1.0
10,DR-,#_,2,WAL,+,r,ʀ,81,−,L,Q,-4,−,1.25,+,1.0
21,CR-,#_,2,ABR,+,r,ɾ,83,−,L,D,0.75,−,0.875,+,1.0
21,CR-,#_,1,ABR,+,c,k,19,−,P,K,-3,−,4,−,1.0
1,CR-,#_,1,AMR ESP,+,c,k,19,−,P,K,-3,−,4,−,1.0
1,CR-,#_,2,AMR ESP,+,r,ɾ,83,−,L,D,0.75,−,0.875,+,1.0
31,CR-,#_,2,AND ESP,+,r,ɾ,83,−,L,D,0.75,−,0.875,+,1.0
31,CR-,#_,1,AND ESP,+,c,k,19,−,P,K,-3,−,4,−,1.0
32,CR-,#_,1,ARG,+,c,k,19,−,P,K,-3,−,4,−,1.0
32,CR-,#_,2,ARG,+,r,ɾ,83,−,L,D,0.75,−,0.875,+,1.0
26,CR-,#_,2,ARO,+,r,ɾ,83,−,L,D,0.75,−,0.875,+,1.0
26,CR-,#_,1,ARO,+,c,k,19,−,P,K,-3,−,4,−,1.0
11,CR-,#_,1,ARP,+,c,k,19,−,P,K,-3,−,4,−,1.0
11,CR-,#_,2,ARP,+,r,ɾ (ʀ),143,−,L,D (Q),-0.8333333333333334,−,1,+,1.0
29,CR-,#_,2,ASL,+,r,ɾ,83,−,L,D,0.75,−,0.875,+,1.0
29,CR-,#_,1,ASL,+,c,k,19,−,P,K,-3,−,4,−,1.0
5,CR-,#_,2,BAL,+,r,ɾ,83,−,L,D,0.75,−,0.875,+,1.0
5,CR-,#_,1,BAL,+,c,k,19,−,P,K,-3,−,4,−,1.0
0,CR-,#_,1,BR POR,+,c,k,19,−,P,K,-3,−,4,−,1.0
0,CR-,#_,2,BR POR,+,r,ɾ,83,−,L,D,0.75,−,0.875,+,1.0
22,CR-,#_,2,CAM,+,r,ɾ,83,−,L,D,0.75,−,0.875,+,1.0
22,CR-,#_,1,CAM,+,c,k,19,−,P,K,-3,−,4,−,1.0
30,CR-,#_,2,CAS ESP,+,r,ɾ,83,−,L,D,0.75,−,0.875,+,1.0
30,CR-,#_,1,CAS ESP,+,c,k,19,−,P,K,-3,−,4,−,1.0
3,CR-,#_,1,CAT,+,c,k,19,−,P,K,-3,−,4,−,1.0
3,CR-,#_,2,CAT,+,r,ɾ,83,−,L,D,0.75,−,0.875,+,1.0
19,CR-,#_,2,COR,+,r,ɾ,83,−,L,D,0.75,−,0.875,+,1.0
19,CR-,#_,1,COR,+,c,k,19,−,P,K,-3,−,4,−,1.0
18,CR-,#_,2,CPN SRD,+,r,ɾ,83,−,L,D,0.75,−,0.875,+,1.0
18,CR-,#_,1,CPN SRD,+,c,k,19,−,P,K,-3,−,4,−,1.0
8,CR-,#_,1,EU FRA,+,c,k,19,−,P,K,-3,−,4,−,1.0
8,CR-,#_,2,EU FRA,+,r,ʁ (ʀ),142,−,F (L),Q,-4,−,1.75,+,1.0
13,CR-,#_,1,EU POR,+,c,k,19,−,P,K,-3,−,4,−,1.0
13,CR-,#_,2,EU POR,+,r,ɾ,83,−,L,D,0.75,−,0.875,+,1.0
16,CR-,#_,2,FUR,+,r,ɾ,83,−,L,D,0.75,−,0.875,+,1.0
16,CR-,#_,1,FUR,+,c,k,19,−,P,K,-3,−,4,−,1.0
28,CR-,#_,1,GAL,+,c,k,19,−,P,K,-3,−,4,−,1.0
28,CR-,#_,2,GAL,+,r,ɾ,83,−,L,D,0.75,−,0.875,+,1.0
7,CR-,#_,1,GAS OCC,+,c,k,19,−,P,K,-3,−,4,−,1.0
7,CR-,#_,2,GAS OCC,+,r,ɾ,83,−,L,D,0.75,−,0.875,+,1.0
20,CR-,#_,1,ITA,+,c,k,19,−,P,K,-3,−,4,−,1.0
20,CR-,#_,2,ITA,+,r,ɾ,83,−,L,D,0.75,−,0.875,+,1.0
2,CR-,#_,1,LAT,+,C,k,19,−,P,K,-3,−,4,−,1.0
2,CR-,#_,2,LAT,+,R,ɾ,83,−,L,D,0.75,−,0.875,+,1.0
12,CR-,#_,1,LIG,+,c,k,19,−,P,K,-3,−,4,−,1.0
12,CR-,#_,2,LIG,+,r,ɾ,83,−,L,D,0.75,−,0.875,+,1.0
14,CR-,#_,2,LMO,+,r,ɾ,83,−,L,D,0.75,−,0.875,+,1.0
14,CR-,#_,1,LMO,+,c,k,19,−,P,K,-3,−,4,−,1.0
17,CR-,#_,2,LOG SRD,+,r,ɾ,83,−,L,D,0.75,−,0.875,+,1.0
17,CR-,#_,1,LOG SRD,+,c,k,19,−,P,K,-3,−,4,−,1.0
6,CR-,#_,2,OCC,+,r,ɾ (ʀ),143,−,L,D (Q),-0.8333333333333334,−,1,+,1.0
6,CR-,#_,1,OCC,+,c,k,19,−,P,K,-3,−,4,−,1.0
23,CR-,#_,1,PGL,+,c,k,19,−,P,K,-3,−,4,−,1.0
23,CR-,#_,2,PGL,+,r,ɾ,83,−,L,D,0.75,−,0.875,+,1.0
9,CR-,#_,2,QBC FRA,+,r,ʁ (ʀ),142,−,F (L),Q,-4,−,1.75,+,1.0
9,CR-,#_,1,QBC FRA,+,c,k,19,−,P,K,-3,−,4,−,1.0
15,CR-,#_,2,RMH,+,r,ɾ,83,−,L,D,0.75,−,0.875,+,1.0
15,CR-,#_,1,RMH,+,c,k,19,−,P,K,-3,−,4,−,1.0
27,CR-,#_,1,ROM,+,c,k,19,−,P,K,-3,−,4,−,1.0
27,CR-,#_,2,ROM,+,r,ɾ,83,−,L,D,0.75,−,0.875,+,1.0
24,CR-,#_,1,SCN,+,c,k,19,−,P,K,-3,−,4,−,1.0
24,CR-,#_,2,SCN,+,r,ɾ,83,−,L,D,0.75,−,0.875,+,1.0
4,CR-,#_,1,VAL,+,c,k,19,−,P,K,-3,−,4,−,1.0
4,CR-,#_,2,VAL,+,r,ɾ,83,−,L,D,0.75,−,0.875,+,1.0
25,CR-,#_,1,VEN,+,c,k,19,−,P,K,-3,−,4,−,1.0
25,CR-,#_,2,VEN,+,r,ɾ,83,−,L,D,0.75,−,0.875,+,1.0
10,CR-,#_,1,WAL,+,c,k,19,−,P,K,-3,−,4,−,1.0
10,CR-,#_,2,WAL,+,r,ʀ,81,−,L,Q,-4,−,1.25,+,1.0
21,CL-,#_,2,ABR,,,,,,,,,,,,1.0
21,CL-,#_,1,ABR,+,chi,c,17,−,P,Ɉ,-2,−,4,−,1.0
1,CL-,#_,1,AMR ESP,,,,,,,,,,,,1.0
1,CL-,#_,2,AMR ESP,+,ll,ɟ͡ʝ,39,−,P͡F,Ɉ,-2,−,3,+,1.0
34,CL-,#_,2,AND ESP,+,ll,ɟ͡ʝ,39,−,P͡F,Ɉ,-2,−,3,+,1.0
34,CL-,#_,1,AND ESP,,,,,,,,,,,,1.0
35,CL-,#_,1,ARG,+,c,k,19,−,P,K,-3,−,4,−,1.0
35,CL-,#_,2,ARG,+,l (ll),l (ȴ),130,+,LW,D (Ɉ),0.5625,−,0.75,+,1.0
26,CL-,#_,2,ARO,+,lj,ʎ,90,+,L,Ɉ,-2,−,0.75,+,1.0
26,CL-,#_,1,ARO,+,c,k,19,−,P,K,-3,−,4,−,1.0
11,CL-,#_,1,ARP,+,c,ȶ~k,148,−,P,Ɉ~K,-1.5,−,4,−,1.0
11,CL-,#_,2,ARP,+,ll,l~j,149,+/−,LW~W,D~Ɉ,-0.625,−,0.5416666666666666,+,1.0
32,CL-,#_,2,ASL,+,ll (ḷḷ),ȴ[ʎ̟] (ʈ͡ʂ),129,+ (−),LW (P͡F),Ɉ,-0.4166666666666667,− (+),1.5,+ (−),1.0
32,CL-,#_,1,ASL,,,,,,,,,,,,1.0
5,CL-,#_,2,BAL,+,l,ʟ,140,+,LW,K,-3,−,0.75,+,1.0
5,CL-,#_,1,BAL,+,c,k,19,−,P,K,-3,−,4,−,1.0
0,CL-,#_,1,BR POR,+,ch,ʃ,56,−,F,Ɉ,-0.5,+,2,−,1.0
0,CL-,#_,2,BR POR,,,,,,,,,,,,1.0
22,CL-,#_,2,CAM,,,,,,,,,,,,1.0
22,CL-,#_,1,CAM,+,chi,c,17,−,P,Ɉ,-2,−,4,−,1.0
33,CL-,#_,2,CAS ESP,+,ll,ʎ,90,+,L,Ɉ,-2,−,0.75,+,1.0
33,CL-,#_,1,CAS ESP,,,,,,,,,,,,1.0
3,CL-,#_,1,CAT,+,c,k,19,−,P,K,-3,−,4,−,1.0
3,CL-,#_,2,CAT,+,l,l,85,+,LW,D,0.75,−,0.75,+,1.0
19,CL-,#_,2,COR,,,,,,,,,,,,1.0
19,CL-,#_,1,COR,+,chj,c,17,−,P,Ɉ,-2,−,4,−,1.0
18,CL-,#_,2,CPN SRD,+,r,ɾ,83,−,L,D,0.75,−,0.875,+,1.0
18,CL-,#_,1,CPN SRD,+,c,k,19,−,P,K,-3,−,4,−,1.0
8,CL-,#_,1,EU FRA,+,c,k,19,−,P,K,-3,−,4,−,1.0
8,CL-,#_,2,EU FRA,+,l,l,85,+,LW,D,0.75,−,0.75,+,1.0
29,CL-,#_,2,EU FRA,+,l,l,85,+,LW,D,0.75,−,0.75,+,2.0
29,CL-,#_,1,EU FRA,+,g,ɡ,20,−,P,K,-3,−,4,+,2.0
13,CL-,#_,1,EU POR,+,ch,ʃ,56,−,F,Ɉ,-0.5,+,2,−,1.0
13,CL-,#_,2,EU POR,,,,,,,,,,,,1.0
16,CL-,#_,2,FUR,+,l,l,85,+,LW,D,0.75,−,0.75,+,1.0
16,CL-,#_,1,FUR,+,c,k,19,−,P,K,-3,−,4,−,1.0
31,CL-,#_,1,GAL,+,ch,t̠͡ʃ,34,−,P͡F,Ɉ,-0.5,+,3,−,1.0
31,CL-,#_,2,GAL,,,,,,,,,,,,1.0
7,CL-,#_,1,GAS OCC,+,c,k,19,−,P,K,-3,−,4,−,1.0
7,CL-,#_,2,GAS OCC,+,l,l,85,+,LW,D,0.75,−,0.75,+,1.0
20,CL-,#_,2,ITA,+,i,j,98,−,W,Ɉ,-2,−,0.5,+,1.0
20,CL-,#_,1,ITA,+,ch,k,19,−,P,K,-3,−,4,−,1.0
2,CL-,#_,2,LAT,+,L,ɫ̪,87,+,LW,DQ,-1.1666666666666667,−,0.75,+,1.0
2,CL-,#_,1,LAT,+,C,k,19,−,P,K,-3,−,4,−,1.0
30,CL-,#_,1,LAT,+,C,k,19,−,P,K,-3,−,4,−,2.0
30,CL-,#_,2,LAT,+,L,l̪ʲ,139,+,LW,Ɉ,-0.16666666666666666,−,0.75,+,2.0
12,CL-,#_,1,LIG,+,ci,t̠͡ʃ,34,−,P͡F,Ɉ,-0.5,+,3,−,1.0
12,CL-,#_,2,LIG,,,,,,,,,,,,1.0
14,CL-,#_,2,LMO,,,,,,,,,,,,1.0
14,CL-,#_,1,LMO,+,ci,t̠͡ʃ,34,−,P͡F,Ɉ,-0.5,+,3,−,1.0
17,CL-,#_,2,LOG SRD,+,r,ɾ,83,−,L,D,0.75,−,0.875,+,1.0
17,CL-,#_,1,LOG SRD,+,c,k,19,−,P,K,-3,−,4,−,1.0
6,CL-,#_,2,OCC,+,l,l,85,+,LW,D,0.75,−,0.75,+,1.0
6,CL-,#_,1,OCC,+,c,k,19,−,P,K,-3,−,4,−,1.0
23,CL-,#_,2,PGL,,,,,,,,,,,,1.0
23,CL-,#_,1,PGL,+,chi,c,17,−,P,Ɉ,-2,−,4,−,1.0
9,CL-,#_,1,QBC FRA,+,c,k,19,−,P,K,-3,−,4,−,1.0
9,CL-,#_,2,QBC FRA,+,l,l,85,+,LW,D,0.75,−,0.75,+,1.0
15,CL-,#_,2,RMH,+,l,l,85,+,LW,D,0.75,−,0.75,+,1.0
15,CL-,#_,1,RMH,+,c,k,19,−,P,K,-3,−,4,−,1.0
27,CL-,#_,1,ROM,+,ch,k~c,150,−,P,K~Ɉ,-2.5,−,4,−,1.0
27,CL-,#_,2,ROM,+,i,j~∅,151,−,W~∅,Ɉ,-2,−,0.16666666666666666,+/−,1.0
24,CL-,#_,2,SCN,,,,,,,,,,,,1.0
24,CL-,#_,1,SCN,+,chi,c,17,−,P,Ɉ,-2,−,4,−,1.0
4,CL-,#_,2,VAL,+,l,ɫ,87,+,LW,DQ,-1.1666666666666667,−,0.75,+,1.0
4,CL-,#_,1,VAL,+,c,k,19,−,P,K,-3,−,4,−,1.0
25,CL-,#_,2,VEN,,,,,,,,,,,,1.0
25,CL-,#_,1,VEN,+,ci,t̠͡ʃ,34,−,P͡F,Ɉ,-0.5,+,3,−,1.0
10,CL-,#_,1,WAL,+,c,k,19,−,P,K,-3,−,4,−,1.0
10,CL-,#_,2,WAL,+,l,l,85,+,LW,D,0.75,−,0.75,+,1.0
21,QU-,ˈ#_a,2,ABR,+,u,w,97,−,W,BK,0,−,0.5,+,1.0
21,QU-,ˈ#_a,1,ABR,+,q,k,19,−,P,K,-3,−,4,−,1.0
1,QU-,ˈ#_a,1,AMR ESP,+,c,k,19,−,P,K,-3,−,4,−,1.0
1,QU-,ˈ#_a,2,AMR ESP,+,u,w,97,−,W,BK,0,−,0.5,+,1.0
36,QU-,ˈ#_a,2,AND ESP,+,u,w,97,−,W,BK,0,−,0.5,+,1.0
36,QU-,ˈ#_a,1,AND ESP,+,c,k,19,−,P,K,-3,−,4,−,1.0
37,QU-,ˈ#_a,1,ARG,+,q,k,19,−,P,K,-3,−,4,−,1.0
37,QU-,ˈ#_a,2,ARG,+,u,w,97,−,W,BK,0,−,0.5,+,1.0
26,QU-,ˈ#_a,1,ARO,+,p,p,1,−,P,B,3,−,4,−,1.0
31,QU-,ˈ#_a,2,ARO,,,,,,,,,,,,2.0
26,QU-,ˈ#_a,2,ARO,,,,,,,,,,,,1.0
31,QU-,ˈ#_a,1,ARO,+,c,k,19,−,P,K,-3,−,4,−,2.0
11,QU-,ˈ#_a,1,ARP,+,qu,k,19,−,P,K,-3,−,4,−,1.0
11,QU-,ˈ#_a,2,ARP,,,,,,,,,,,,1.0
34,QU-,ˈ#_a,1,ASL,+,c,k,19,−,P,K,-3,−,4,−,1.0
34,QU-,ˈ#_a,2,ASL,+,u,w,97,−,W,BK,0,−,0.5,+,1.0
5,QU-,ˈ#_a,1,BAL,+,q,k,19,−,P,K,-3,−,4,−,1.0
5,QU-,ˈ#_a,2,BAL,+,u,w,97,−,W,BK,0,−,0.5,+,1.0
0,QU-,ˈ#_a,2,BR POR,+,u,w,97,−,W,BK,0,−,0.5,+,1.0
0,QU-,ˈ#_a,1,BR POR,+,q,k,19,−,P,K,-3,−,4,−,1.0
22,QU-,ˈ#_a,2,CAM,+,u,w,97,−,W,BK,0,−,0.5,+,1.0
22,QU-,ˈ#_a,1,CAM,+,q,k,19,−,P,K,-3,−,4,−,1.0
35,QU-,ˈ#_a,1,CAS ESP,+,c,k,19,−,P,K,-3,−,4,−,1.0
35,QU-,ˈ#_a,2,CAS ESP,+,u,w,97,−,W,BK,0,−,0.5,+,1.0
3,QU-,ˈ#_a,1,CAT,+,q,k,19,−,P,K,-3,−,4,−,1.0
3,QU-,ˈ#_a,2,CAT,+,u,w,97,−,W,BK,0,−,0.5,+,1.0
19,QU-,ˈ#_a,2,COR,,,,,,,,,,,,1.0
19,QU-,ˈ#_a,1,COR,+,qu,kʷ,15,−,P,BK,-1,−,4,−,1.0
18,QU-,ˈ#_a,2,CPN SRD,+,u,w,97,−,W,BK,0,−,0.5,+,1.0
30,QU-,ˈ#_a,1,CPN SRD,+,c,k,19,−,P,K,-3,−,4,−,2.0
30,QU-,ˈ#_a,2,CPN SRD,,,,,,,,,,,,2.0
18,QU-,ˈ#_a,1,CPN SRD,+,c,k,19,−,P,K,-3,−,4,−,1.0
8,QU-,ˈ#_a,1,EU FRA,+,qu,k,19,−,P,K,-3,−,4,−,1.0
8,QU-,ˈ#_a,2,EU FRA,,,,,,,,,,,,1.0
13,QU-,ˈ#_a,2,EU POR,+,u,w,97,−,W,BK,0,−,0.5,+,1.0
